,node1,node2,beta
194,RH_SomMot_2,RH_DorsAttn_PrCv_1,-0.0
195,RH_SomMot_4,RH_DorsAttn_Post_1,0.0
196,RH_SomMot_4,RH_DorsAttn_PrCv_1,0.0
197,RH_SomMot_4,RH_SalVentAttn_TempOccPar_1,-0.0
198,RH_SomMot_4,RH_SalVentAttn_TempOccPar_2,-0.0
199,RH_SomMot_4,RH_Default_Temp_2,0.0
200,RH_SomMot_4,RH_Default_Temp_3,0.0
201,RH_SomMot_4,RH_Default_PFCv_2,-0.0
202,RH_SomMot_5,RH_DorsAttn_PrCv_1,-0.0
203,RH_SomMot_6,RH_DorsAttn_PrCv_1,-0.0
204,RH_SomMot_6,RH_SalVentAttn_TempOccPar_1,0.0
205,RH_SomMot_6,RH_Default_PFCdPFCm_2,-0.0
206,RH_SomMot_7,RH_DorsAttn_Post_3,0.0
207,RH_SomMot_7,RH_DorsAttn_Post_4,0.0
208,RH_SomMot_7,RH_DorsAttn_PrCv_1,-0.2547839880434569
209,RH_SomMot_7,RH_Cont_PFCl_2,-0.1096612871389491
210,RH_SomMot_7,RH_Default_PFCdPFCm_2,-0.0
211,RH_SomMot_8,RH_DorsAttn_PrCv_1,0.0
212,RH_SomMot_8,RH_SalVentAttn_TempOccPar_1,0.0
213,RH_SomMot_8,RH_SalVentAttn_TempOccPar_2,-0.0
214,RH_SomMot_8,RH_SalVentAttn_Med_1,0.0
215,RH_SomMot_8,RH_Cont_PFCl_2,-0.0
216,RH_SomMot_8,RH_Default_Temp_3,0.0
217,RH_SomMot_8,RH_Default_PFCv_2,-0.0
218,RH_SomMot_8,RH_Default_PFCdPFCm_2,-0.0
219,RH_SomMot_8,RH_Default_pCunPCC_2,-8.34981912145558e-05
220,RH_DorsAttn_Post_1,RH_Default_Temp_3,0.0
221,RH_DorsAttn_Post_1,RH_Default_PFCdPFCm_2,-0.038571902900477566
222,RH_DorsAttn_Post_2,RH_DorsAttn_PrCv_1,-0.0071785810972901445
223,RH_DorsAttn_Post_2,RH_SalVentAttn_TempOccPar_1,0.0
224,RH_DorsAttn_Post_2,RH_Limbic_TempPole_1,0.0
225,RH_DorsAttn_Post_2,RH_Cont_PFCl_2,-0.09427939084014268
226,RH_DorsAttn_Post_2,RH_Default_Temp_2,0.050978759494635706
227,RH_DorsAttn_Post_2,RH_Default_Temp_3,0.0
228,RH_DorsAttn_Post_2,RH_Default_PFCv_2,-0.0
229,RH_DorsAttn_Post_2,RH_Default_PFCdPFCm_2,-0.0
230,RH_DorsAttn_Post_2,RH_Default_pCunPCC_2,-0.0
231,RH_DorsAttn_Post_3,RH_Limbic_TempPole_1,-0.0
232,RH_DorsAttn_Post_3,RH_Default_Temp_3,-0.0
233,RH_DorsAttn_Post_3,RH_Default_PFCdPFCm_1,-0.0
234,RH_DorsAttn_Post_3,RH_Default_PFCdPFCm_2,-0.1680314349735202
235,RH_DorsAttn_Post_4,RH_DorsAttn_Post_5,-0.0
236,RH_DorsAttn_Post_4,RH_Limbic_TempPole_1,0.0
237,RH_DorsAttn_Post_4,RH_Default_PFCdPFCm_2,-0.0
238,RH_DorsAttn_Post_5,RH_Cont_PFCl_2,-0.009350038917012879
239,RH_DorsAttn_PrCv_1,RH_Default_Temp_2,0.0
240,RH_DorsAttn_PrCv_1,RH_Default_Temp_3,-0.014875084215184079
241,RH_SalVentAttn_TempOccPar_1,RH_Cont_PFCl_3,0.20446512274697418
242,RH_SalVentAttn_TempOccPar_1,RH_Cont_Cing_1,0.40727143882904465
243,RH_Cont_Par_1,RH_Cont_PFCl_2,0.13375879474353172
244,RH_Cont_PFCl_1,RH_Cont_PFCl_2,0.5567936792951084
245,RH_Cont_PFCl_1,RH_Default_pCunPCC_2,-0.14188379828821923
246,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_3,-0.07473187478131907
